抓取日期,發行機構代碼,發行機構名稱,債券名稱,掛牌日期,發行資料
2026-09-04,2464,盟立自動化股份有限公司,盟立自動化股份有限公司國內第三次無擔保轉換公司債,115/09/07,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=24643&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2464&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8222,寶一科技股份有限公司,寶一科技股份有限公司國內第一次有擔保轉換公司債,115/09/10,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=82221&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8222&monyr_reg=202609&pg=&step=0&tg=
2026-09-04,7743,金利食安科技股份有限公司,金利食安科技股份有限公司國內第一次無擔保轉換公司債,115/09/10,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=77431&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=7743&monyr_reg=202609&pg=&step=0&tg=
2026-09-04,2221,大甲永和機械工業股份有限公司,大甲永和機械工業股份有限公司國內第一次無擔保轉換公司債,115/09/11,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=22211&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2221&monyr_reg=202609&pg=&step=0&tg=
2026-09-04,3033,威健實業股份有限公司,威健實業股份有限公司國內第七次無擔保轉換公司債,113/09/11,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=30337&bond_kind=5&bond_subn=%24M00000001&bond_yrn=7&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3033&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5244,弘凱光電股份有限公司,弘凱光電股份有限公司國內第一次無擔保轉換公司債,113/09/25,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=52441&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5244&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6182,合晶科技股份有限公司,合晶科技股份有限公司國內第八次無擔保轉換公司債,113/09/27,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=61828&bond_kind=5&bond_subn=%24M00000001&bond_yrn=8&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6182&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,1609,大亞電線電纜股份有限公司,大亞電線電纜股份有限公司國內第五次無擔保轉換公司債,113/09/30,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=16095&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=1609&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2034,允強實業股份有限公司,允強實業股份有限公司國內第四次無擔保轉換公司債,113/10/02,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=20344&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2034&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2548,華固建設股份有限公司,華固建設股份有限公司國內第三次無擔保轉換公司債,113/10/02,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=25483&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2548&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5212,凌網科技股份有限公司,凌網科技股份有限公司國內第一次無擔保轉換公司債,113/10/15,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=52121&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5212&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2548,華固建設股份有限公司,華固建設股份有限公司國內第四次無擔保轉換公司債,113/10/18,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=25484&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2548&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,9939,宏全國際股份有限公司,宏全國際股份有限公司國內第二次無擔保轉換公司債,113/10/29,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=99392&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=9939&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3257,虹冠電子工業股份有限公司,虹冠電子工業股份有限公司國內第一次無擔保轉換公司債,113/11/01,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=32571&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3257&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3303,岱稜科技股份有限公司,岱稜科技股份有限公司國內第五次無擔保轉換公司債,113/11/26,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=33035&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3303&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6870,騰雲科技服務股份有限公司,騰雲科技服務股份有限公司國內第一次無擔保轉換公司債,113/12/05,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=68701&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6870&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6870,騰雲科技服務股份有限公司,騰雲科技服務股份有限公司國內第二次無擔保轉換公司債,113/12/05,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=68702&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6870&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,1101,臺灣水泥股份有限公司,臺灣水泥股份有限公司國內第一次無擔保轉換公司債,113/12/10,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=11011&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=1101&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,1438,三地開發地產股份有限公司,三地開發地產股份有限公司國內第一次有擔保轉換公司債,113/12/19,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=14381&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=1438&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2528,皇普建設股份有限公司,皇普建設股份有限公司國內第三次有擔保轉換公司債,113/12/31,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=25283&bond_kind=5&bond_subn=%24M00000002&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2528&monyr_reg=202609&pg=&step=0&tg=
2026-09-04,8155,博智電子股份有限公司,博智電子股份有限公司國內第一次無擔保轉換公司債,114/01/10,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=81551&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8155&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,1514,亞力電機股份有限公司,亞力電機股份有限公司國內第二次無擔保轉換公司債,114/01/13,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=15142&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=1514&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2528,皇普建設股份有限公司,皇普建設股份有限公司國內第四次無擔保轉換公司債,114/01/17,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=25284&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2528&monyr_reg=202609&pg=&step=0&tg=
2026-09-04,8028,昇陽國際半導體股份有限公司,昇陽國際半導體股份有限公司國內第二次無擔保轉換公司債,114/01/22,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=80282&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8028&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3045,台灣大哥大股份有限公司,台灣大哥大股份有限公司國內第四次無擔保轉換公司債,114/02/24,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=30454&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3045&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3548,兆利科技工業股份有限公司,兆利科技工業股份有限公司國內第三次無擔保轉換公司債,114/02/25,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=35483&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3548&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3045,台灣大哥大股份有限公司,台灣大哥大股份有限公司國內第五次無擔保轉換公司債,114/02/25,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=30455&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3045&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6846,綠茵生技股份有限公司,綠茵生技股份有限公司國內第一次無擔保轉換公司債,114/03/13,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=68461&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6846&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6846,綠茵生技股份有限公司,綠茵生技股份有限公司國內第二次無擔保轉換公司債,114/03/25,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=68462&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6846&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8422,可寧衛股份有限公司,可寧衛股份有限公司國內第二次無擔保轉換公司債,114/04/07,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=84222&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8422&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6873,泓德能源科技股份有限公司,泓德能源科技股份有限公司國內第二次無擔保轉換公司債,114/05/29,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=68732&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6873&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4129,聯合骨科器材股份有限公司,聯合骨科器材股份有限公司國內第五次無擔保轉換公司債,114/05/29,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=41295&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4129&monyr_reg=202609&pg=&step=0&tg=
2026-09-04,4164,承業生醫投資控股股份有限公司,承業生醫投資控股股份有限公司國內第五次無擔保轉換公司債,114/06/20,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=41645&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4164&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6538,倉和股份有限公司,倉和股份有限公司國內第一次無擔保轉換公司債,114/06/26,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=65381&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6538&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3526,凡甲科技股份有限公司,凡甲科技股份有限公司國內第七次無擔保轉換公司債,114/07/24,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=35267&bond_kind=5&bond_subn=%24M00000001&bond_yrn=7&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3526&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3131,弘塑科技股份有限公司,弘塑科技股份有限公司國內第一次無擔保轉換公司債,114/07/30,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=31311&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3131&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8411,福貞控股股份有限公司,福貞控股股份有限公司第三次有擔保轉換公司債,114/08/01,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=84113&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8411&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3131,弘塑科技股份有限公司,弘塑科技股份有限公司國內第二次無擔保轉換公司債,114/08/05,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=31312&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3131&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2641,正德海運股份有限公司,正德海運股份有限公司國內第八次無擔保轉換公司債,114/08/06,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=26418&bond_kind=5&bond_subn=%24M00000001&bond_yrn=8&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2641&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3707,漢磊科技股份有限公司,漢磊科技股份有限公司國內第五次無擔保轉換公司債,114/08/20,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=37075&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3707&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5439,高技企業股份有限公司,高技企業股份有限公司國內第一次無擔保轉換公司債,114/09/09,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=54391&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5439&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4113,聯上實業股份有限公司,聯上實業股份有限公司國內第五次有擔保轉換公司債,114/10/27,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=41135&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4113&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3037,欣興電子股份有限公司,欣興電子股份有限公司國內第一次無擔保轉換公司債,114/11/03,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=30371&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3037&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3032,偉訓科技股份有限公司,偉訓科技股份有限公司國內第二次無擔保轉換公司債,114/11/25,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=30322&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3032&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5309,系統電子工業股份有限公司,系統電子工業股份有限公司國內第六次無擔保轉換公司債,114/12/12,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=53096&bond_kind=5&bond_subn=%24M00000001&bond_yrn=6&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5309&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4739,康普材料科技股份有限公司,康普材料科技股份有限公司國內第四次有擔保轉換公司債,114/12/17,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=47394&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4739&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8021,尖點科技股份有限公司,尖點科技股份有限公司國內第二次無擔保轉換公司債,115/01/20,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=80212&bond_kind=5&bond_subn=%24M00000002&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8021&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2374,佳能企業股份有限公司,佳能企業股份有限公司國內第二次無擔保轉換公司債,115/02/02,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=23742&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2374&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3587,閎康科技股份有限公司,閎康科技股份有限公司國內第二次無擔保轉換公司債,115/02/04,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=35872&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3587&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8299,群聯電子股份有限公司,群聯電子股份有限公司國內第三次無擔保轉換公司債,115/02/06,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=82993&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8299&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2236,百達精密工業股份有限公司,百達精密工業股份有限公司中華民國境內第三次無擔保轉換公司債,115/02/10,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=22363&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2236&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3324,雙鴻科技股份有限公司,雙鴻科技股份有限公司國內第六次無擔保轉換公司債,115/03/02,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=33246&bond_kind=5&bond_subn=%24M00000001&bond_yrn=6&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3324&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,5534,長虹建設股份有限公司,長虹建設股份有限公司國內第四次無擔保轉換公司債,115/03/11,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=55344&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=5534&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3324,雙鴻科技股份有限公司,雙鴻科技股份有限公司國內第七次無擔保轉換公司債,115/03/16,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=33247&bond_kind=5&bond_subn=%24M00000001&bond_yrn=7&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3324&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4113,聯上實業股份有限公司,聯上實業股份有限公司國內第六次無擔保轉換公司債,115/03/20,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=41136&bond_kind=5&bond_subn=%24M00000001&bond_yrn=6&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4113&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6472,保瑞藥業股份有限公司,保瑞藥業股份有限公司國內第四次無擔保轉換公司債,115/04/01,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=64724&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6472&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6472,保瑞藥業股份有限公司,保瑞藥業股份有限公司國內第五次無擔保轉換公司債,115/04/15,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=64725&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6472&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4123,晟德大藥廠股份有限公司,晟德大藥廠股份有限公司國內第八次無擔保轉換公司債,115/05/04,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=41238&bond_kind=5&bond_subn=%24M00000001&bond_yrn=8&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4123&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3680,家登精密工業股份有限公司,家登精密工業股份有限公司國內第五次無擔保轉換公司債,115/05/08,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=36805&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3680&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4123,晟德大藥廠股份有限公司,晟德大藥廠股份有限公司國內第九次無擔保轉換公司債,115/05/14,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=41239&bond_kind=5&bond_subn=%24M00000001&bond_yrn=9&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4123&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6803,崑鼎綠能環保股份有限公司,崑鼎綠能環保股份有限公司國內第二次無擔保轉換公司債,115/05/21,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=68032&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6803&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3680,家登精密工業股份有限公司,家登精密工業股份有限公司國內第六次無擔保轉換公司債,115/05/21,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=36806&bond_kind=5&bond_subn=%24M00000001&bond_yrn=6&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3680&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,1717,長興材料工業股份有限公司,長興材料工業股份有限公司國內第二次無擔保轉換公司債,115/06/08,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=17172&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=1717&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3491,昇達科技股份有限公司,昇達科技股份有限公司國內第三次無擔保轉換公司債,115/06/09,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=34913&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3491&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,6223,旺矽科技股份有限公司,旺矽科技股份有限公司國內第六次無擔保轉換公司債,115/06/15,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=62236&bond_kind=5&bond_subn=%24M00000001&bond_yrn=6&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=6223&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8112,至上電子股份有限公司,至上電子股份有限公司國內第十一次無擔保轉換公司債,115/06/23,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=811211&bond_kind=5&bond_subn=%24M00000001&bond_yrn=11&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8112&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3028,增你強股份有限公司,增你強股份有限公司國內第五次無擔保轉換公司債,115/07/24,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=30285&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3028&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8155,博智電子股份有限公司,博智電子股份有限公司國內第二次無擔保轉換公司債,115/08/03,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=81552&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8155&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,3141,晶宏半導體股份有限公司,晶宏半導體股份有限公司國內第四次無擔保轉換公司債,115/08/07,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=31414&bond_kind=5&bond_subn=%24M00000001&bond_yrn=4&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=3141&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2303,聯華電子股份有限公司,聯華電子股份有限公司國內第一次無擔保轉換公司債,115/08/07,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=23031&bond_kind=5&bond_subn=%24M00000001&bond_yrn=1&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2303&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,8155,博智電子股份有限公司,博智電子股份有限公司國內第三次無擔保轉換公司債,115/08/13,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=81553&bond_kind=5&bond_subn=%24M00000001&bond_yrn=3&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=8155&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,4967,十銓科技股份有限公司,十銓科技股份有限公司國內第五次無擔保轉換公司債,115/08/18,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=49675&bond_kind=5&bond_subn=%24M00000001&bond_yrn=5&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=4967&monyr_reg=202608&pg=&step=0&tg=
2026-09-04,2303,聯華電子股份有限公司,聯華電子股份有限公司國內第二次無擔保轉換公司債,115/09/03,https://mopsov.twse.com.tw/mops/web/t120sg01?TYPEK=&bond_id=23032&bond_kind=5&bond_subn=%24M00000001&bond_yrn=2&come=2&encodeURIComponent=1&firstin=ture&issuer_stock_code=2303&monyr_reg=202608&pg=&step=0&tg=
